art_dtsch,art_bot,gattung_deutsch,gattung,lon,lat
Goldspitzen Lebensbaum,Thuja plicata 'Aurescens',LEBENSBAUM,THUJA,13.350543150895344,52.614240103001684
Goldspitzen Lebensbaum,Thuja plicata 'Aurescens',LEBENSBAUM,THUJA,13.28906362082616,52.591911122867806
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.290308793804265,52.631026961806114
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.273079747314842,52.57333738695306
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.351239485083527,52.613825334999
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.349526819010817,52.615044167707644
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.349502820384146,52.61506033444084
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.349473247179299,52.61508599978955
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.350660427560873,52.61415231634253
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.350622414702093,52.6141842498461
Großer Lebensbaum,Thuja plicata Excelsa,LEBENSBAUM,THUJA,13.321781215296356,52.46965189134825
Hiba-Lebensbaum,Thujopsis dolabrata,HIBA-LEBENSBAUM,THUJOPSIS,13.273962778538175,52.57352118905805
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.172806333039901,52.55665051227652
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.177351325277993,52.55465876779034
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.182639403719403,52.5540428526205
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.176630601903266,52.555732749637706
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.182925845189743,52.555214049491916
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.18262933206124,52.555325538561604
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.182725868216513,52.554632336161276
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.172310460572332,52.5565747831762
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.172775809220733,52.55507830853397
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.1783593071862,52.554697213424
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.174819885083558,52.557515755149495
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.178183557124486,52.55568163604731
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.174242511309782,52.55465494691828
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.175839539009804,52.554852237205026
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.251660892032074,52.51473368658417
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.177293874587795,52.555114847498935
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.182288246735911,52.55409005025598
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.181737376212142,52.55533401216851
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.172281505437155,52.55707438696341
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.18221228541973,52.553999941844616
Lebensbaum,Thuja spec.,LEBENSBAUM,THUJA,13.1754713495626,52.55450710747451
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.176362573634446,52.55592445514311
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.175141669054096,52.556677162712276
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.172451288542282,52.55758584393359
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.1735410822235,52.556643654199284
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.181113717779944,52.55516481024885
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.176688041461956,52.55656782486694
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.172099839716104,52.55713344170323
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.182404971777702,52.553916681764626
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.178343526151314,52.55542175843749
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.175288778596332,52.55682429839083
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.172108514449045,52.55701846011339
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.635079927104947,52.52175246197527
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.632465735363693,52.52092418222665
Lebensbaum,Thuja occidentalis,LEBENSBAUM,THUJA,13.632484950208145,52.520936831388596
