art_dtsch,art_bot,gattung_deutsch,gattung,lon,lat
Aprikose 'Ungarische Beste',Prunus armeniaca 'Ungarische Beste',Unbekannt,PRUNUS,13.504608995318513,52.449687762169525
Aprikose 'Ungarische Beste',Prunus armeniaca 'Ungarische Beste',Unbekannt,PRUNUS,13.50453090564581,52.44961741317299
Japanischer Storaxbaum,Styrax japonica,STORAXBAUM,STYRAX,13.36581888291917,52.522355973606444
Japanischer Storaxbaum,Styrax japonica,STORAXBAUM,STYRAX,13.344907156938168,52.52548203366726
Koelreuterie,Koelreuteria integrifolia,BLASENESCHE,KOELREUTERIA,13.36518096411601,52.51163186872167
Koelreuterie,Koelreuteria integrifolia,BLASENESCHE,KOELREUTERIA,13.344985116323596,52.469176202604366
Scharlach-Sumach,Rhus glabra,ESSIGBAUM,RHUS,13.470274967599572,52.59159020283327
Scharlach-Sumach,Rhus glabra,ESSIGBAUM,RHUS,13.612750797091069,52.47329031625992
